NUM_POSTE;AN;MOIS;JOUR;TM;PAR
68028003;2013;11;19;3.4;0.37
68028003;2013;11;20;2.9;0.88
68028003;2013;11;21;1.6;0.8
68028003;2013;11;22;2.3;0.48
68028003;2013;11;23;4.5;0.43
68028003;2013;11;24;5.2;0.62
68028003;2013;11;25;1.2;3.4
68028003;2013;11;26;0.1;2.91
68028003;2013;11;27;-1.4;3.26
68028003;2013;11;28;-1.1;0.97
68028003;2013;11;29;1.9;1
68028003;2013;11;30;2.8;1.52
68028003;2013;12;1;3.7;1.98
68028003;2013;12;2;4.6;2.82
68028003;2013;12;3;0.1;2.83
68028003;2013;12;4;-0.9;1.81
68028003;2013;12;5;4;2.07
68028003;2013;12;6;3.6;1.67
68028003;2013;12;7;3.7;1.38
68028003;2013;12;8;3.1;1.48
68028003;2013;12;9;3.6;2.9
68028003;2013;12;10;3.1;2.84
68028003;2013;12;11;0.1;2.04
68028003;2013;12;12;-2.5;0.86
68028003;2013;12;13;-3.6;1.29
68028003;2013;12;14;0.9;1.23
68028003;2013;12;15;3.9;1.64
68028003;2013;12;16;7.3;2.59
68028003;2013;12;17;7.1;2.68
68028003;2013;12;18;6.5;1.24
68028003;2013;12;19;7.4;0.52
68028003;2013;12;20;5.2;1.07
68028003;2013;12;21;2.9;1.73
68028003;2013;12;22;9.7;1.11
68028003;2013;12;23;9.5;2.64
68028003;2013;12;24;11.3;1.43
68028003;2013;12;25;7.2;0.15
68028003;2013;12;26;4.4;0.52
68028003;2013;12;27;4.4;2.08
68028003;2013;12;28;6.6;0.48
68028003;2013;12;29;4.2;1.21
68028003;2013;12;30;2.5;2.87
68028003;2013;12;31;3.6;2.94
68028003;2014;1;1;6;2.43
68028003;2014;1;2;6.5;0.93
68028003;2014;1;3;8.4;0.98
68028003;2014;1;4;7.1;0.45
68028003;2014;1;5;5.3;2.39
68028003;2014;1;6;7.8;1.78
68028003;2014;1;7;11;1.75
68028003;2014;1;8;10.6;1.74
68028003;2014;1;9;10.3;2.12
68028003;2014;1;10;5.7;2.18
68028003;2014;1;11;5.6;1.07
68028003;2014;1;12;4.2;2.48
68028003;2014;1;13;4;0.75
68028003;2014;1;14;4.3;1.11
68028003;2014;1;15;3.2;2.02
68028003;2014;1;16;6.2;0.84
68028003;2014;1;17;6.1;2.16
68028003;2014;1;18;2.8;2.49
68028003;2014;1;19;1.4;0.69
68028003;2014;1;20;3.1;0.56
68028003;2014;1;21;4.4;0.63
68028003;2014;1;22;3.5;1.52
68028003;2014;1;23;2.2;0.94
68028003;2014;1;24;2.2;1.98
68028003;2014;1;25;1.1;2.83
68028003;2014;1;26;4.6;2.3
68028003;2014;1;27;4.4;3.21
68028003;2014;1;28;3.4;3.96
68028003;2014;1;29;0.4;2.41
68028003;2014;1;30;0.6;2.46
68028003;2014;1;31;2.1;3.86
68028003;2014;2;1;4.6;1.05
68028003;2014;2;2;3.8;2.2
68028003;2014;2;3;2.8;2.12
68028003;2014;2;4;4.6;1.23
68028003;2014;2;5;4;1.28
68028003;2014;2;6;7.6;4.45
68028003;2014;2;7;8.4;1.95
68028003;2014;2;8;4.8;0.91
68028003;2014;2;9;5.7;4.39
68028003;2014;2;10;4.3;0.82
68028003;2014;2;11;4.9;2.98
68028003;2014;2;12;5.7;5.3
68028003;2014;2;13;5.7;1.6
68028003;2014;2;14;6.1;2.4
68028003;2014;2;15;6.7;0.62
68028003;2014;2;16;5.7;2.42
68028003;2014;2;17;6.8;5.75
68028003;2014;2;18;7.2;4.73
68028003;2014;2;19;8;3.23
68028003;2014;2;20;8;6.12
68028003;2014;2;21;6.9;2.93
68028003;2014;2;22;4.8;3.52
68028003;2014;2;23;6.7;6.61
68028003;2014;2;24;8.3;6.49
68028003;2014;2;25;8.6;4.01
68028003;2014;2;26;6;1.38
68028003;2014;2;27;5.6;4.62
68028003;2014;2;28;5.1;4.38
68028003;2014;3;1;5;4.06
68028003;2014;3;2;5.4;5.9
68028003;2014;3;3;5.7;3.94
68028003;2014;3;4;4.9;3.77
68028003;2014;3;5;7;5.33
68028003;2014;3;6;7.3;7.1
68028003;2014;3;7;7.8;7.12
68028003;2014;3;8;10.7;7.35
68028003;2014;3;9;11;7.81
68028003;2014;3;10;11;7.85
68028003;2014;3;11;11.8;7.27
68028003;2014;3;12;11.4;7.93
68028003;2014;3;13;11.6;7.77
68028003;2014;3;14;12.6;7.83
68028003;2014;3;15;8.9;2.24
68028003;2014;3;16;11.7;7.97
68028003;2014;3;17;12.8;8.96
68028003;2014;3;18;12.5;7.42
68028003;2014;3;19;11.5;6.78
68028003;2014;3;20;14.3;9.15
68028003;2014;3;21;14.8;6.72
68028003;2014;3;22;9.1;2.54
68028003;2014;3;23;5.9;4.83
68028003;2014;3;24;4.4;5.68
68028003;2014;3;25;4.8;9.1
68028003;2014;3;26;6.1;8.79
68028003;2014;3;27;8.4;8.96
68028003;2014;3;28;11.1;9.74
68028003;2014;3;29;12.8;9.27
68028003;2014;3;30;14.4;9.23
68028003;2014;3;31;15.4;9.14
68028003;2014;4;1;15.7;8.94
68028003;2014;4;2;16.7;9.62
68028003;2014;4;3;16.3;3.85
68028003;2014;4;4;13.8;4.31
68028003;2014;4;5;12.1;3.31
68028003;2014;4;6;14.8;10.55
68028003;2014;4;7;16.9;9.08
68028003;2014;4;8;13.1;9.97
68028003;2014;4;9;10.3;9.84
68028003;2014;4;10;12.8;11.62
68028003;2014;4;11;14.8;11.2
68028003;2014;4;12;15.1;9.94
68028003;2014;4;13;14.1;11.39
68028003;2014;4;14;10.9;7.31
68028003;2014;4;15;6.9;11.17
68028003;2014;4;16;8.8;12.12
68028003;2014;4;17;11.5;12.2
68028003;2014;4;18;7.8;3.89
68028003;2014;4;19;7.1;2.4
68028003;2014;4;20;12;9.61
68028003;2014;4;21;10.6;4.28
68028003;2014;4;22;13.5;8
68028003;2014;4;23;15.2;9.34
68028003;2014;4;24;17.5;12.12
68028003;2014;4;25;17.3;10.84
68028003;2014;4;26;13.7;5.56
68028003;2014;4;27;11.4;4.92
68028003;2014;4;28;10.6;4.8
68028003;2014;4;29;10.9;3.37
68028003;2014;4;30;11.7;4.82
68028003;2014;5;1;11;2.33
68028003;2014;5;2;12.3;7.28
68028003;2014;5;3;7.4;4.03
68028003;2014;5;4;10.5;13.79
68028003;2014;5;5;13.7;13.64
68028003;2014;5;6;16.6;7.11
68028003;2014;5;7;13.6;7.61
68028003;2014;5;8;14.8;9.25
68028003;2014;5;9;15.6;7.8
68028003;2014;5;10;16;7.15
68028003;2014;5;11;11.7;10.46
68028003;2014;5;12;9.1;7.34
68028003;2014;5;13;9.8;9.03
68028003;2014;5;14;11.4;9.37
68028003;2014;5;15;10;10.56
68028003;2014;5;16;13;12.1
68028003;2014;5;17;14.6;14.09
68028003;2014;5;18;16.2;14.84
68028003;2014;5;19;18.7;13.4
68028003;2014;5;20;20.9;12.61
68028003;2014;5;21;21.7;11.15
68028003;2014;5;22;17;9.07
68028003;2014;5;23;15.5;11.88
68028003;2014;5;24;14.8;10.91
68028003;2014;5;25;17.6;11.22
68028003;2014;5;26;15.7;6.98
68028003;2014;5;27;14.3;4.43
68028003;2014;5;28;15.2;7.79
68028003;2014;5;29;15.4;8.65
68028003;2014;5;30;12.8;7.34
68028003;2014;5;31;15;14.36
68028003;2014;6;1;16.8;9.33
68028003;2014;6;2;16;8.18
68028003;2014;6;3;16.7;7.88
68028003;2014;6;4;14.5;5.08
68028003;2014;6;5;15.4;11.71
68028003;2014;6;6;20.2;14.48
68028003;2014;6;7;24.9;14.01
68028003;2014;6;8;27.1;15.1
68028003;2014;6;9;28.6;15.16
68028003;2014;6;10;27.1;11.15
68028003;2014;6;11;24.2;12.72
68028003;2014;6;12;23.3;11.55
68028003;2014;6;13;22.3;14.92
68028003;2014;6;14;17.7;8.13
68028003;2014;6;15;18;15.11
68028003;2014;6;16;18.8;14.91
68028003;2014;6;17;18.1;14.81
68028003;2014;6;18;20.1;15.33
68028003;2014;6;19;20.1;13.05
68028003;2014;6;20;16.9;7.14
68028003;2014;6;21;18;16.08
68028003;2014;6;22;20.3;15.84
68028003;2014;6;23;19.1;11.45
68028003;2014;6;24;19.2;15.43
68028003;2014;6;25;18;10.03
68028003;2014;6;26;18;15.59
68028003;2014;6;27;20.8;9.08
68028003;2014;6;28;18.3;5.69
68028003;2014;6;29;16.5;9.62
68028003;2014;6;30;15.7;11.29
68028003;2014;7;1;18.4;14.08
68028003;2014;7;2;19.1;12.23
68028003;2014;7;3;22.1;15.67
68028003;2014;7;4;21;9.69
68028003;2014;7;5;19.2;5.78
68028003;2014;7;6;22.5;12.69
68028003;2014;7;7;18.8;10.56
68028003;2014;7;8;14.9;3.71
68028003;2014;7;9;12.8;2.62
68028003;2014;7;10;14.2;4.3
68028003;2014;7;11;18;9.89
68028003;2014;7;12;17.5;7.63
68028003;2014;7;13;18.4;7.99
68028003;2014;7;14;17.9;9.33
68028003;2014;7;15;19.3;12.19
68028003;2014;7;16;22;14.39
68028003;2014;7;17;24;15.33
68028003;2014;7;18;25.9;14.89
68028003;2014;7;19;26.7;12.92
68028003;2014;7;20;20.9;4.56
68028003;2014;7;21;18.5;5.36
68028003;2014;7;22;20.1;5.03
68028003;2014;7;23;22.4;9.92
68028003;2014;7;24;22.4;13.97
68028003;2014;7;25;18.6;6.41
68028003;2014;7;26;17.8;5
68028003;2014;7;27;20.8;10.92
68028003;2014;7;28;19.1;7.45
68028003;2014;7;29;16.2;3.18
68028003;2014;7;30;18.5;4.84
68028003;2014;7;31;20.2;13.61
68028003;2014;8;1;21.8;13.85
68028003;2014;8;2;20.7;7.64
68028003;2014;8;3;18.8;6.18
68028003;2014;8;4;18.2;9.18
68028003;2014;8;5;18.5;10.44
68028003;2014;8;6;18.8;9.59
68028003;2014;8;7;18.6;7.93
68028003;2014;8;8;21.2;10.25
68028003;2014;8;9;21.1;10.16
68028003;2014;8;10;21.2;9.21
68028003;2014;8;11;18.1;10.77
68028003;2014;8;12;18;9.32
68028003;2014;8;13;15;5.24
68028003;2014;8;14;15.5;7.32
68028003;2014;8;15;14.4;6.38
68028003;2014;8;16;15.8;11.18
68028003;2014;8;17;16.2;10.1
68028003;2014;8;18;15.7;5.33
68028003;2014;8;19;16.2;9.72
68028003;2014;8;20;14.1;5.96
68028003;2014;8;21;14.7;7.59
68028003;2014;8;22;16.6;9.42
68028003;2014;8;23;15.5;5.79
68028003;2014;8;24;14;8.52
68028003;2014;8;25;14;6.24
68028003;2014;8;26;16.4;4.42
68028003;2014;8;27;15.7;4.12
68028003;2014;8;28;18.8;9.04
68028003;2014;8;29;18.2;4.36
68028003;2014;8;30;18.5;9
68028003;2014;8;31;14.7;2.02
68028003;2014;9;1;14.5;7.27
68028003;2014;9;2;16.6;10.84
68028003;2014;9;3;14.9;2.83
68028003;2014;9;4;17;6.7
68028003;2014;9;5;18.9;8.54
68028003;2014;9;6;20;9.56
68028003;2014;9;7;20.1;9.13
68028003;2014;9;8;20.2;10.23
68028003;2014;9;9;19.4;9.3
68028003;2014;9;10;16.5;10.15
68028003;2014;9;11;14.2;8.15
68028003;2014;9;12;12.9;2.64
68028003;2014;9;13;16.4;3.95
68028003;2014;9;14;16.9;7.56
68028003;2014;9;15;16.7;8.2
68028003;2014;9;16;18.2;9.07
68028003;2014;9;17;18.3;7.26
68028003;2014;9;18;19.3;4.23
68028003;2014;9;19;18.1;5.37
68028003;2014;9;20;18.9;6.03
68028003;2014;9;21;15.9;2.09
68028003;2014;9;22;12;5.72
68028003;2014;9;23;11;9.18
68028003;2014;9;24;11.6;5.74
68028003;2014;9;25;13.3;6.83
68028003;2014;9;26;13.6;8.22
68028003;2014;9;27;16.1;8.57
68028003;2014;9;28;17.6;7.83
68028003;2014;9;29;19.2;5.82
68028003;2014;9;30;16.8;2.64
68028003;2014;10;1;17.1;5.45
68028003;2014;10;2;17.2;7.78
68028003;2014;10;3;15.5;7.66
68028003;2014;10;4;15.1;6.87
68028003;2014;10;5;14.4;5.15
68028003;2014;10;6;13.7;4.35
68028003;2014;10;7;13.8;1.77
68028003;2014;10;8;17.1;3.52
68028003;2014;10;9;17.8;3.27
68028003;2014;10;10;14.7;1.66
68028003;2014;10;11;14.6;3.3
68028003;2014;10;12;13.6;3.72
68028003;2014;10;13;14.5;2.35
68028003;2014;10;14;15.5;6.14
68028003;2014;10;15;15;4.56
68028003;2014;10;16;14.8;2.12
68028003;2014;10;17;14.4;3.95
68028003;2014;10;18;16.1;6.31
68028003;2014;10;19;18.9;5.92
68028003;2014;10;20;17.9;4.92
68028003;2014;10;21;13.5;4.25
68028003;2014;10;22;8.1;3.08
68028003;2014;10;23;9.3;4.65
68028003;2014;10;24;9.1;5.48
68028003;2014;10;25;11.2;3.22
68028003;2014;10;26;12.5;4.94
68028003;2014;10;27;9.2;1.79
68028003;2014;10;28;8.2;3.51
68028003;2014;10;29;9.9;5.08
68028003;2014;10;30;12.1;4.01
68028003;2014;10;31;12.4;4.93
68028003;2014;11;1;12.7;4.79
68028003;2014;11;2;12.9;4.39
68028003;2014;11;3;12.3;1.34
68028003;2014;11;4;11;1.07
68028003;2014;11;5;6.3;0.56
68028003;2014;11;6;6;4.3
68028003;2014;11;7;6.7;2.14
68028003;2014;11;8;8.9;4.25
68028003;2014;11;9;7.5;2.33
68028003;2014;11;10;8.2;1.07
68028003;2014;11;11;6.8;1.15
68028003;2014;11;12;7.2;0.77
68028003;2014;11;13;8.9;2.27
68028003;2014;11;14;8.4;2.77
68028003;2014;11;15;8.9;1.28
68028003;2014;11;16;7.8;1.67
68028003;2014;11;17;7.9;1.71
68028003;2014;11;18;7.3;1.99
68028003;2014;11;19;7.6;3.16
68028003;2014;11;20;4.3;0.86
68028003;2014;11;21;5.8;1.4
68028003;2014;11;22;5.2;1.99
68028003;2014;11;23;4.9;1.61
68028003;2014;11;24;9.8;2.69
68028003;2014;11;25;7.2;1.12
68028003;2014;11;26;6.4;0.75
68028003;2014;11;27;5.7;0.77
68028003;2014;11;28;4.3;1.04
68028003;2014;11;29;2.7;0.42
68028003;2014;11;30;1.8;0.38
68028003;2014;12;1;2.7;0.56
68028003;2014;12;2;1.8;0.38
68028003;2014;12;3;1.5;1.04
68028003;2014;12;4;2.7;0.82
68028003;2014;12;5;3.4;0.41
68028003;2014;12;6;3.4;0.64
68028003;2014;12;7;3.3;0.54
68028003;2014;12;8;2.6;0.91
68028003;2014;12;9;1.9;0.87
68028003;2014;12;10;1.3;0.84
68028003;2014;12;11;5.5;1.34
68028003;2014;12;12;8;1.6
68028003;2014;12;13;8.6;1.2
68028003;2014;12;14;8.3;0.56
68028003;2014;12;15;7.5;1.33
68028003;2014;12;16;5.5;1.22
68028003;2014;12;17;4.6;0.63
68028003;2014;12;18;10;0.74
68028003;2014;12;19;10.3;1.23
68028003;2014;12;20;6.1;1.14
68028003;2014;12;21;5.6;1.87
68028003;2014;12;22;5.5;1.81
68028003;2014;12;23;5.1;2.77
68028003;2014;12;24;5.8;0.75
68028003;2014;12;25;5.3;1.24
68028003;2014;12;26;2.3;1.06
68028003;2014;12;27;0.5;0.52
68028003;2014;12;28;-3.4;0.19
68028003;2014;12;29;-5.7;0.34
68028003;2014;12;30;-2.3;0.25
68028003;2014;12;31;0;0.48
68028003;2015;1;1;-1.5;1.37
68028003;2015;1;2;0;0.66
68028003;2015;1;3;5.1;0.7
68028003;2015;1;4;3.3;2.03
68028003;2015;1;5;1;2.83
68028003;2015;1;6;1;2.76
68028003;2015;1;7;2.3;2.84
68028003;2015;1;8;6.9;0.9
68028003;2015;1;9;9.2;0.59
68028003;2015;1;10;12.6;1.33
68028003;2015;1;11;4.8;2.18
68028003;2015;1;12;6.3;1.55
68028003;2015;1;13;9.7;3.08
68028003;2015;1;14;6.2;1.32
68028003;2015;1;15;7.2;1.17
68028003;2015;1;16;5.1;0.56
68028003;2015;1;17;2.9;0.74
68028003;2015;1;18;0.7;3.16
68028003;2015;1;19;0.3;0.86
68028003;2015;1;20;-0.3;0.23
68028003;2015;1;21;0.3;0.88
68028003;2015;1;22;0.6;0.39
68028003;2015;1;23;0.7;0.49
68028003;2015;1;24;0.4;1.19
68028003;2015;1;25;1.1;1.72
68028003;2015;1;26;0.2;0.26
68028003;2015;1;27;2.5;2.08
68028003;2015;1;28;2.2;1.3
68028003;2015;1;29;2.3;1.22
68028003;2015;1;30;1.2;1.46
68028003;2015;1;31;1;1.47
68028003;2015;2;1;0.6;1.03
68028003;2015;2;2;0.9;2.43
68028003;2015;2;3;-0.8;3.71
68028003;2015;2;4;-1.5;1.91
68028003;2015;2;5;-1.6;1.83
68028003;2015;2;6;-1.5;3.12
68028003;2015;2;7;-2;4.38
68028003;2015;2;8;-0.2;1.7
68028003;2015;2;9;1.2;3.23
68028003;2015;2;10;2.4;3.21
68028003;2015;2;11;1.5;4.23
68028003;2015;2;12;-1.6;2.36
68028003;2015;2;13;-0.7;3.49
68028003;2015;2;14;4.3;3.49
68028003;2015;2;15;-0.2;1.29
68028003;2015;2;16;-0.2;1.06
68028003;2015;2;17;0.7;0.93
68028003;2015;2;18;1.7;1.53
68028003;2015;2;19;1.1;2.41
68028003;2015;2;20;6.9;5.72
68028003;2015;2;21;4.7;2.09
68028003;2015;2;22;2.5;1.96
68028003;2015;2;23;2.6;1.45
68028003;2015;2;24;4.3;2.75
68028003;2015;2;25;4.9;5.96
68028003;2015;2;26;5.8;5.35
68028003;2015;2;27;3.9;1.43
68028003;2015;2;28;4.1;5.54
68028003;2015;3;1;7.7;2.66
68028003;2015;3;2;7.3;4.82
68028003;2015;3;3;6.5;6.59
68028003;2015;3;4;4.3;4.87
68028003;2015;3;5;4.4;6.9
68028003;2015;3;6;5.1;7.35
68028003;2015;3;7;5.4;5.56
68028003;2015;3;8;7.8;6.19
68028003;2015;3;9;10.2;7.27
68028003;2015;3;10;9;4.96
68028003;2015;3;11;7.5;7.59
68028003;2015;3;12;6.6;8
68028003;2015;3;13;5.4;7.76
68028003;2015;3;14;4.6;7.08
68028003;2015;3;15;5.4;7.15
68028003;2015;3;16;6.7;6.76
68028003;2015;3;17;10.5;8.19
68028003;2015;3;18;12.7;7.52
68028003;2015;3;19;11.4;7.32
68028003;2015;3;20;9.8;7.57
68028003;2015;3;21;8.5;4.78
68028003;2015;3;22;6.5;3.94
68028003;2015;3;23;8.1;8.61
68028003;2015;3;24;9.8;7.22
68028003;2015;3;25;7.9;5.43
68028003;2015;3;26;6.2;2.4
68028003;2015;3;27;7.8;7.37
68028003;2015;3;28;8.6;6.87
68028003;2015;3;29;10.7;2.66
68028003;2015;3;30;10.3;8.99
68028003;2015;3;31;11;6.47
68028003;2015;4;1;6.2;6.3
68028003;2015;4;2;6;3.74
68028003;2015;4;3;5.6;7.39
68028003;2015;4;4;4.9;2.18
68028003;2015;4;5;5.4;8.14
68028003;2015;4;6;5.7;6.89
68028003;2015;4;7;7.2;10.68
68028003;2015;4;8;10;10.85
68028003;2015;4;9;13.4;10.99
68028003;2015;4;10;16.3;9.99
68028003;2015;4;11;13.5;3.75
68028003;2015;4;12;14.3;9.3
68028003;2015;4;13;14.9;10.32
68028003;2015;4;14;15.9;11.51
68028003;2015;4;15;18.8;11.59
68028003;2015;4;16;17.1;6.23
68028003;2015;4;17;12.3;3.64
68028003;2015;4;18;9.5;10.08
68028003;2015;4;19;11.8;12.26
68028003;2015;4;20;13.9;11.89
68028003;2015;4;21;16.3;12.56
68028003;2015;4;22;15.6;12.44
68028003;2015;4;23;12.1;12.81
68028003;2015;4;24;14.8;12.4
68028003;2015;4;25;13.7;3.03
68028003;2015;4;26;14.6;7.44
68028003;2015;4;27;13.5;7.15
68028003;2015;4;28;9.2;6.38
68028003;2015;4;29;11.2;11.01
68028003;2015;4;30;11.8;8.06
68028003;2015;5;1;8.8;2.29
68028003;2015;5;2;10.4;4.15
68028003;2015;5;3;14.5;3.36
68028003;2015;5;4;18.5;11.61
68028003;2015;5;5;19.5;4.89
68028003;2015;5;6;15.2;10.71
68028003;2015;5;7;14.3;11.38
68028003;2015;5;8;15.8;9.81
68028003;2015;5;9;16.3;8.12
68028003;2015;5;10;17.1;13.57
68028003;2015;5;11;19.7;12.05
68028003;2015;5;12;22.6;12.15
68028003;2015;5;13;18.4;12.97
68028003;2015;5;14;15.8;5.48
68028003;2015;5;15;9.7;2.59
68028003;2015;5;16;14.4;10.52
68028003;2015;5;17;15.5;8.91
68028003;2015;5;18;17.2;13.92
68028003;2015;5;19;14;8.65
68028003;2015;5;20;10.3;8.03
68028003;2015;5;21;12.2;11.67
68028003;2015;5;22;14.6;14.58
68028003;2015;5;23;16.7;12.15
68028003;2015;5;24;17.6;9.24
68028003;2015;5;25;15.9;7.43
68028003;2015;5;26;12.2;4.2
68028003;2015;5;27;12.8;11.43
68028003;2015;5;28;16.2;12.83
68028003;2015;5;29;16.6;10.68
68028003;2015;5;30;15.2;9.43
68028003;2015;5;31;17.4;11.53
68028003;2015;6;1;16.5;5.78
68028003;2015;6;2;20.5;15.17
68028003;2015;6;3;22.1;14.13
68028003;2015;6;4;21.6;15.39
68028003;2015;6;5;26;15.07
68028003;2015;6;6;23.5;9.21
68028003;2015;6;7;21.7;11.63
68028003;2015;6;8;15.9;9.99
68028003;2015;6;9;14.2;4.4
68028003;2015;6;10;15.9;8.95
68028003;2015;6;11;19.8;10.97
68028003;2015;6;12;20;10.1
68028003;2015;6;13;19.6;9.78
68028003;2015;6;14;21;12.57
68028003;2015;6;15;17.9;5.32
68028003;2015;6;16;16.8;4
68028003;2015;6;17;16.9;14.66
68028003;2015;6;18;16.4;5.56
68028003;2015;6;19;15.6;11.13
68028003;2015;6;20;13.8;6.67
68028003;2015;6;21;16.1;6.91
68028003;2015;6;22;16.5;6.54
68028003;2015;6;23;13.7;8.92
68028003;2015;6;24;16.3;15.33
68028003;2015;6;25;18.9;13.1
68028003;2015;6;26;21.4;13.22
68028003;2015;6;27;20.5;11.12
68028003;2015;6;28;20.8;15.81
68028003;2015;6;29;22.7;11.74
68028003;2015;6;30;24.9;15.76
68028003;2015;7;1;27.2;15.5
68028003;2015;7;2;29.6;14.8
68028003;2015;7;3;28.6;11.52
68028003;2015;7;4;30.1;14.68
68028003;2015;7;5;29.7;14.04
68028003;2015;7;6;24;14.9
68028003;2015;7;7;27.2;14.13
68028003;2015;7;8;19.7;9.22
68028003;2015;7;9;18.3;12.42
68028003;2015;7;10;19.6;15.75
68028003;2015;7;11;24.7;14.54
68028003;2015;7;12;22.7;10.2
68028003;2015;7;13;21.5;8.42
68028003;2015;7;14;23.5;13.64
68028003;2015;7;15;24.1;14.9
68028003;2015;7;16;27;14.87
68028003;2015;7;17;28.3;11.78
68028003;2015;7;18;23.9;9.91
68028003;2015;7;19;24.6;10.03
68028003;2015;7;20;24.4;9.05
68028003;2015;7;21;26.3;14.9
68028003;2015;7;22;25.6;8.26
68028003;2015;7;23;22.2;6.59
68028003;2015;7;24;24.2;14.22
68028003;2015;7;25;17.9;10.36
68028003;2015;7;26;16.4;9.37
68028003;2015;7;27;18.7;11.05
68028003;2015;7;28;18.5;8.37
68028003;2015;7;29;15.2;10.07
68028003;2015;7;30;15.8;8.63
68028003;2015;7;31;17.9;13.36
68028003;2015;8;1;18.2;6.47
68028003;2015;8;2;21.7;14.16
68028003;2015;8;3;25.2;14.07
68028003;2015;8;4;21;5.51
68028003;2015;8;5;22.6;14.1
68028003;2015;8;6;27.5;11.64
68028003;2015;8;7;29.8;13.09
68028003;2015;8;8;27;9.86
68028003;2015;8;9;22.9;7.84
68028003;2015;8;10;22.1;9.03
68028003;2015;8;11;23.4;12.8
68028003;2015;8;12;25.4;11.54
68028003;2015;8;13;25.2;11.59
68028003;2015;8;14;19.4;5.27
68028003;2015;8;15;17.7;7.46
68028003;2015;8;16;16.1;5.03
68028003;2015;8;17;16.6;8.88
68028003;2015;8;18;15.8;8.16
68028003;2015;8;19;16.5;8.83
68028003;2015;8;20;18.2;11.84
68028003;2015;8;21;19.8;12.59
68028003;2015;8;22;20.9;12.42
68028003;2015;8;23;18.5;6
68028003;2015;8;24;16.3;3.21
68028003;2015;8;25;17.2;11.97
68028003;2015;8;26;20.5;12.1
68028003;2015;8;27;24.6;10.86
68028003;2015;8;28;21.8;3.44
68028003;2015;8;29;23.5;11.52
68028003;2015;8;30;26.5;11.59
68028003;2015;8;31;26.3;10.55
68028003;2015;9;1;19.2;3.01
68028003;2015;9;2;16.5;7
68028003;2015;9;3;16;6.02
68028003;2015;9;4;15.3;6.72
68028003;2015;9;5;13.6;5.74
68028003;2015;9;6;12.7;5.15
68028003;2015;9;7;13.3;5.94
68028003;2015;9;8;15.4;9.24
68028003;2015;9;9;16.2;10.59
68028003;2015;9;10;15.6;10.56
68028003;2015;9;11;9.5;0
68028003;2015;9;12;18.2;4.78
68028003;2015;9;13;17.1;5.24
68028003;2015;9;14;15.4;7.23
68028003;2015;9;15;13.4;2.44
68028003;2015;9;16;16.8;4.53
68028003;2015;9;17;13.8;1.83
68028003;2015;9;18;14.6;4.69
68028003;2015;9;19;13.7;4.14
68028003;2015;9;20;13.4;4.38
68028003;2015;9;21;14.3;9.14
68028003;2015;9;22;12.6;2.94
68028003;2015;9;23;11.3;3.88
68028003;2015;9;24;13.4;7.76
68028003;2015;9;25;14.1;6.31
68028003;2015;9;26;15;6.25
68028003;2015;9;27;13.9;7.62
68028003;2015;9;28;13.3;8.29
68028003;2015;9;29;13.6;8.42
68028003;2015;9;30;12.7;8.22
68028003;2015;10;1;11.2;7.92
68028003;2015;10;2;12.8;7.97
68028003;2015;10;3;15.4;7.18
68028003;2015;10;4;13.7;6.32
68028003;2015;10;5;14.4;4.96
68028003;2015;10;6;15.6;2
68028003;2015;10;7;14.2;4.84
68028003;2015;10;8;11.9;3.29
68028003;2015;10;9;13.1;6.2
68028003;2015;10;10;11.7;3.73
68028003;2015;10;11;11;3.84
68028003;2015;10;12;8.5;5.68
68028003;2015;10;13;7.5;4.55
68028003;2015;10;14;5.2;1.61
68028003;2015;10;15;4.9;1.84
68028003;2015;10;16;5.8;2.09
68028003;2015;10;17;5.5;1.47
68028003;2015;10;18;7.1;3.49
68028003;2015;10;19;7.2;6.05
68028003;2015;10;20;7.9;5.22
68028003;2015;10;21;9;3.58
68028003;2015;10;22;9;2.25
68028003;2015;10;23;11.5;2.83
68028003;2015;10;24;11.8;3.68
68028003;2015;10;25;13.4;4.13
68028003;2015;10;26;7.4;2.82
68028003;2015;10;27;6.9;1.35
68028003;2015;10;28;7.8;1.71
68028003;2015;10;29;11;5.27
68028003;2015;10;30;8.2;3.54
68028003;2015;10;31;7.7;2.16
68028003;2015;11;1;5.4;1.89
68028003;2015;11;2;5.4;1.33
68028003;2015;11;3;4.4;1.05
68028003;2015;11;4;9.4;2.34
68028003;2015;11;5;13.5;4.53
68028003;2015;11;6;14.3;2.96
68028003;2015;11;7;16.4;2.67
68028003;2015;11;8;16.7;4.19
68028003;2015;11;9;15.1;1.81
68028003;2015;11;10;12;4.05
68028003;2015;11;11;9.1;4.18
68028003;2015;11;12;9.9;3.99
68028003;2015;11;13;9.5;1.55
68028003;2015;11;14;10.5;3.21
68028003;2015;11;15;12;2.65
68028003;2015;11;16;10.9;3.67
68028003;2015;11;17;12.6;1.33
68028003;2015;11;18;14.1;3.6
68028003;2015;11;19;13.8;1.44
68028003;2015;11;20;10;0.49
68028003;2015;11;21;3;1.34
68028003;2015;11;22;2.7;2.28
68028003;2015;11;23;1.5;2.83
68028003;2015;11;24;0.5;2.46
68028003;2015;11;25;3;1.39
68028003;2015;11;26;4.3;1.91
68028003;2015;11;27;-0.2;1.89
68028003;2015;11;28;1.9;1.93
68028003;2015;11;29;6.7;0.41
68028003;2015;11;30;10.6;0.59
